signal_id,symbol,timeframe,magic,signal_time,signal_bar_time,side,horizon_hours,target_time,observed_time,delay_seconds,status,entry_bid,entry_ask,entry_mid,entry_spread_points,future_bid,future_ask,future_mid,future_spread_points,mid_return_points,executable_return_points,mid_return_bps,executable_return_bps,fast_ema_bar2,slow_ema_bar2,fast_ema_bar1,slow_ema_bar1
94,XAUUSD,PERIOD_H1,26090401,2025.12.09 22:00:00,2025.12.09 22:00:00,BUY,1,2025.12.09 23:00:00,2025.12.09 23:00:00,0,OK,4212.24,4212.41,4212.32,17.0,4212.31,4212.48,4212.40,17.0,7.0,-10.0,0.1662,-0.2374,4201.06914716,4201.73456008,4202.16446648,4202.15947929
94,XAUUSD,PERIOD_H1,26090401,2025.12.09 22:00:00,2025.12.09 22:00:00,BUY,2,2025.12.10 00:00:00,,,NO_TICK_NEAR_TARGET,4212.24,4212.41,4212.32,17.0,,,,,,,,,4201.06914716,4201.73456008,4202.16446648,4202.15947929
94,XAUUSD,PERIOD_H1,26090401,2025.12.09 22:00:00,2025.12.09 22:00:00,BUY,4,2025.12.10 02:00:00,2025.12.10 02:00:00,0,OK,4212.24,4212.41,4212.32,17.0,4210.86,4211.03,4210.94,17.0,-138.0,-155.0,-3.2761,-3.6796,4201.06914716,4201.73456008,4202.16446648,4202.15947929
94,XAUUSD,PERIOD_H1,26090401,2025.12.09 22:00:00,2025.12.09 22:00:00,BUY,8,2025.12.10 06:00:00,2025.12.10 06:00:00,0,OK,4212.24,4212.41,4212.32,17.0,4206.35,4206.55,4206.45,20.0,-587.5,-606.0,-13.9472,-14.3861,4201.06914716,4201.73456008,4202.16446648,4202.15947929
94,XAUUSD,PERIOD_H1,26090401,2025.12.09 22:00:00,2025.12.09 22:00:00,BUY,12,2025.12.10 10:00:00,2025.12.10 10:00:00,0,OK,4212.24,4212.41,4212.32,17.0,4202.93,4203.11,4203.02,18.0,-930.5,-948.0,-22.0899,-22.5049,4201.06914716,4201.73456008,4202.16446648,4202.15947929
95,XAUUSD,PERIOD_H1,26090401,2025.12.10 14:00:00,2025.12.10 14:00:00,SELL,1,2025.12.10 15:00:00,2025.12.10 15:00:00,0,OK,4197.45,4197.45,4197.45,0.0,4196.50,4196.56,4196.53,6.0,92.0,89.0,2.1918,2.1203,4203.75208756,4203.66755694,4203.14046017,4203.41902530
95,XAUUSD,PERIOD_H1,26090401,2025.12.10 14:00:00,2025.12.10 14:00:00,SELL,2,2025.12.10 16:00:00,2025.12.10 16:00:00,0,OK,4197.45,4197.45,4197.45,0.0,4200.70,4200.77,4200.74,7.0,-328.5,-332.0,-7.8262,-7.9096,4203.75208756,4203.66755694,4203.14046017,4203.41902530
95,XAUUSD,PERIOD_H1,26090401,2025.12.10 14:00:00,2025.12.10 14:00:00,SELL,4,2025.12.10 18:00:00,2025.12.10 18:00:00,0,OK,4197.45,4197.45,4197.45,0.0,4193.67,4193.67,4193.67,0.0,378.0,378.0,9.0055,9.0055,4203.75208756,4203.66755694,4203.14046017,4203.41902530
95,XAUUSD,PERIOD_H1,26090401,2025.12.10 14:00:00,2025.12.10 14:00:00,SELL,8,2025.12.10 22:00:00,2025.12.10 22:00:00,0,OK,4197.45,4197.45,4197.45,0.0,4216.58,4216.58,4216.58,0.0,-1913.0,-1913.0,-45.5753,-45.5753,4203.75208756,4203.66755694,4203.14046017,4203.41902530
94,XAUUSD,PERIOD_H1,26090401,2025.12.09 22:00:00,2025.12.09 22:00:00,BUY,24,2025.12.10 22:00:00,2025.12.10 22:00:00,0,OK,4212.24,4212.41,4212.32,17.0,4216.58,4216.58,4216.58,0.0,425.5,417.0,10.1013,9.8993,4201.06914716,4201.73456008,4202.16446648,4202.15947929
96,XAUUSD,PERIOD_H1,26090401,2025.12.10 23:00:00,2025.12.10 23:00:00,BUY,1,2025.12.11 00:00:00,,,NO_TICK_NEAR_TARGET,4229.66,4229.76,4229.71,10.0,,,,,,,,,4201.87748244,4202.55369458,4204.53486507,4203.62139283
96,XAUUSD,PERIOD_H1,26090401,2025.12.10 23:00:00,2025.12.10 23:00:00,BUY,2,2025.12.11 01:00:00,2025.12.11 01:00:08,8,OK,4229.66,4229.76,4229.71,10.0,4227.08,4227.68,4227.38,60.0,-233.0,-268.0,-5.5087,-6.3361,4201.87748244,4202.55369458,4204.53486507,4203.62139283
95,XAUUSD,PERIOD_H1,26090401,2025.12.10 14:00:00,2025.12.10 14:00:00,SELL,12,2025.12.11 02:00:00,2025.12.11 02:00:00,0,OK,4197.45,4197.45,4197.45,0.0,4232.47,4232.64,4232.56,17.0,-3510.5,-3519.0,-83.6341,-83.8366,4203.75208756,4203.66755694,4203.14046017,4203.41902530
96,XAUUSD,PERIOD_H1,26090401,2025.12.10 23:00:00,2025.12.10 23:00:00,BUY,4,2025.12.11 03:00:00,2025.12.11 03:00:00,0,OK,4229.66,4229.76,4229.71,10.0,4237.18,4237.24,4237.21,6.0,750.0,742.0,17.7317,17.5424,4201.87748244,4202.55369458,4204.53486507,4203.62139283
96,XAUUSD,PERIOD_H1,26090401,2025.12.10 23:00:00,2025.12.10 23:00:00,BUY,8,2025.12.11 07:00:00,2025.12.11 07:00:00,0,OK,4229.66,4229.76,4229.71,10.0,4213.61,4213.71,4213.66,10.0,-1605.0,-1615.0,-37.9459,-38.1818,4201.87748244,4202.55369458,4204.53486507,4203.62139283
96,XAUUSD,PERIOD_H1,26090401,2025.12.10 23:00:00,2025.12.10 23:00:00,BUY,12,2025.12.11 11:00:00,2025.12.11 11:00:00,0,OK,4229.66,4229.76,4229.71,10.0,4216.64,4216.64,4216.64,0.0,-1307.0,-1312.0,-30.9005,-31.0183,4201.87748244,4202.55369458,4204.53486507,4203.62139283
95,XAUUSD,PERIOD_H1,26090401,2025.12.10 14:00:00,2025.12.10 14:00:00,SELL,24,2025.12.11 14:00:00,2025.12.11 14:00:00,0,OK,4197.45,4197.45,4197.45,0.0,4211.28,4211.32,4211.30,4.0,-1385.0,-1387.0,-32.9962,-33.0439,4203.75208756,4203.66755694,4203.14046017,4203.41902530
96,XAUUSD,PERIOD_H1,26090401,2025.12.10 23:00:00,2025.12.10 23:00:00,BUY,24,2025.12.11 23:00:00,2025.12.11 23:00:00,0,OK,4229.66,4229.76,4229.71,10.0,4276.26,4276.33,4276.30,7.0,4658.5,4650.0,110.1376,109.9353,4201.87748244,4202.55369458,4204.53486507,4203.62139283
97,XAUUSD,PERIOD_H1,26090401,2025.12.16 13:00:00,2025.12.16 13:00:00,SELL,1,2025.12.16 14:00:00,2025.12.16 14:00:00,0,OK,4277.21,4277.33,4277.27,12.0,4278.57,4278.63,4278.60,6.0,-133.0,-142.0,-3.1095,-3.3199,4299.22056272,4298.46925062,4297.12431865,4297.63555451
97,XAUUSD,PERIOD_H1,26090401,2025.12.16 13:00:00,2025.12.16 13:00:00,SELL,2,2025.12.16 15:00:00,2025.12.16 15:00:00,0,OK,4277.21,4277.33,4277.27,12.0,4294.49,4294.65,4294.57,16.0,-1730.0,-1744.0,-40.4464,-40.7742,4299.22056272,4298.46925062,4297.12431865,4297.63555451
97,XAUUSD,PERIOD_H1,26090401,2025.12.16 13:00:00,2025.12.16 13:00:00,SELL,4,2025.12.16 17:00:00,2025.12.16 17:00:00,0,OK,4277.21,4277.33,4277.27,12.0,4324.57,4324.61,4324.59,4.0,-4732.0,-4740.0,-110.6313,-110.8199,4299.22056272,4298.46925062,4297.12431865,4297.63555451
98,XAUUSD,PERIOD_H1,26090401,2025.12.16 17:00:00,2025.12.16 17:00:00,BUY,1,2025.12.16 18:00:00,2025.12.16 18:00:00,0,OK,4324.57,4324.61,4324.59,4.0,4319.77,4319.89,4319.83,12.0,-476.0,-484.0,-11.0068,-11.1918,4296.95577385,4297.42635542,4299.58570015,4298.49081207
98,XAUUSD,PERIOD_H1,26090401,2025.12.16 17:00:00,2025.12.16 17:00:00,BUY,2,2025.12.16 19:00:00,2025.12.16 19:00:00,0,OK,4324.57,4324.61,4324.59,4.0,4300.78,4300.94,4300.86,16.0,-2373.0,-2383.0,-54.8723,-55.1032,4296.95577385,4297.42635542,4299.58570015,4298.49081207
98,XAUUSD,PERIOD_H1,26090401,2025.12.16 17:00:00,2025.12.16 17:00:00,BUY,4,2025.12.16 21:00:00,2025.12.16 21:00:00,0,OK,4324.57,4324.61,4324.59,4.0,4311.29,4311.45,4311.37,16.0,-1322.0,-1332.0,-30.5694,-30.8005,4296.95577385,4297.42635542,4299.58570015,4298.49081207
97,XAUUSD,PERIOD_H1,26090401,2025.12.16 13:00:00,2025.12.16 13:00:00,SELL,8,2025.12.16 21:00:00,2025.12.16 21:00:00,0,OK,4277.21,4277.33,4277.27,12.0,4311.29,4311.45,4311.37,16.0,-3410.0,-3424.0,-79.7237,-80.0522,4299.22056272,4298.46925062,4297.12431865,4297.63555451
98,XAUUSD,PERIOD_H1,26090401,2025.12.16 17:00:00,2025.12.16 17:00:00,BUY,8,2025.12.17 01:00:00,2025.12.17 01:03:05,185,OK,4324.57,4324.61,4324.59,4.0,4304.02,4304.18,4304.10,16.0,-2049.0,-2059.0,-47.3802,-47.6112,4296.95577385,4297.42635542,4299.58570015,4298.49081207
97,XAUUSD,PERIOD_H1,26090401,2025.12.16 13:00:00,2025.12.16 13:00:00,SELL,12,2025.12.17 01:00:00,2025.12.17 01:03:05,185,OK,4277.21,4277.33,4277.27,12.0,4304.02,4304.18,4304.10,16.0,-2683.0,-2697.0,-62.7269,-63.0551,4299.22056272,4298.46925062,4297.12431865,4297.63555451
98,XAUUSD,PERIOD_H1,26090401,2025.12.16 17:00:00,2025.12.16 17:00:00,BUY,12,2025.12.17 05:00:00,2025.12.17 05:00:00,0,OK,4324.57,4324.61,4324.59,4.0,4314.31,4314.54,4314.43,23.0,-1016.5,-1030.0,-23.5051,-23.8172,4296.95577385,4297.42635542,4299.58570015,4298.49081207
97,XAUUSD,PERIOD_H1,26090401,2025.12.16 13:00:00,2025.12.16 13:00:00,SELL,24,2025.12.17 13:00:00,2025.12.17 13:00:00,0,OK,4277.21,4277.33,4277.27,12.0,4317.68,4317.85,4317.77,17.0,-4049.5,-4064.0,-94.6749,-95.0152,4299.22056272,4298.46925062,4297.12431865,4297.63555451
98,XAUUSD,PERIOD_H1,26090401,2025.12.16 17:00:00,2025.12.16 17:00:00,BUY,24,2025.12.17 17:00:00,2025.12.17 17:00:00,0,OK,4324.57,4324.61,4324.59,4.0,4338.27,4338.32,4338.30,5.0,1370.5,1366.0,31.6909,31.5867,4296.95577385,4297.42635542,4299.58570015,4298.49081207
99,XAUUSD,PERIOD_H1,26090401,2025.12.29 14:00:00,2025.12.29 14:00:00,SELL,1,2025.12.29 15:00:00,2025.12.29 15:00:00,0,OK,4446.87,4447.01,4446.94,14.0,4464.41,4464.53,4464.47,12.0,-1753.0,-1766.0,-39.4204,-39.7133,4496.48185535,4495.45824780,4491.75691675,4493.55282632
99,XAUUSD,PERIOD_H1,26090401,2025.12.29 14:00:00,2025.12.29 14:00:00,SELL,2,2025.12.29 16:00:00,2025.12.29 16:00:00,0,OK,4446.87,4447.01,4446.94,14.0,4421.49,4421.67,4421.58,18.0,2536.0,2520.0,57.0280,56.6691,4496.48185535,4495.45824780,4491.75691675,4493.55282632
99,XAUUSD,PERIOD_H1,26090401,2025.12.29 14:00:00,2025.12.29 14:00:00,SELL,4,2025.12.29 18:00:00,2025.12.29 18:00:00,0,OK,4446.87,4447.01,4446.94,14.0,4325.29,4325.48,4325.39,19.0,12155.5,12139.0,273.3453,272.9785,4496.48185535,4495.45824780,4491.75691675,4493.55282632
99,XAUUSD,PERIOD_H1,26090401,2025.12.29 14:00:00,2025.12.29 14:00:00,SELL,8,2025.12.29 22:00:00,2025.12.29 22:00:00,0,OK,4446.87,4447.01,4446.94,14.0,4336.88,4337.08,4336.98,20.0,10996.0,10979.0,247.2712,246.8928,4496.48185535,4495.45824780,4491.75691675,4493.55282632
99,XAUUSD,PERIOD_H1,26090401,2025.12.29 14:00:00,2025.12.29 14:00:00,SELL,12,2025.12.30 02:00:00,,,NO_TICK_NEAR_TARGET,4446.87,4447.01,4446.94,14.0,,,,,,,,,4496.48185535,4495.45824780,4491.75691675,4493.55282632
99,XAUUSD,PERIOD_H1,26090401,2025.12.29 14:00:00,2025.12.29 14:00:00,SELL,24,2025.12.30 14:00:00,2025.12.30 14:00:00,0,OK,4446.87,4447.01,4446.94,14.0,4384.30,4384.47,4384.39,17.0,6255.5,6240.0,140.6698,140.3234,4496.48185535,4495.45824780,4491.75691675,4493.55282632
